unique_key,created_date,agency,agency_name,complaint_type,descriptor,incident_zip,intersection_street_1,intersection_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_7mpf_4k6g,incident_address,street_name,cross_street_1,cross_street_2,bbl,location_type,landmark,vehicle_type,closed_date,due_date,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment
61271507,2024-05-26T23:33:45.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11367.0,140 STREET,MAIN STREET,ADDRESS,FLUSHING,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2024-05-26T23:46:21.000,08 QUEENS,QUEENS,1032671.0,205377.0,ONLINE,Unspecified,QUEENS,40.730256566971306,-73.82529258177448,"{'latitude': '40.730256566971306', 'longitude': '-73.82529258177448', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14509.0,25.0,3.0,24.0,65.0,65.0,140-12 69 ROAD,69 ROAD,140 STREET,MAIN STREET,4064980019.0,Street/Sidewalk,69 ROAD,,2024-05-26T23:46:17.000,,,,,,,
61277163,2024-05-26T23:33:42.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10472.0,COMMONWEALTH AVENUE,ST LAWRENCE AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-26T23:47:04.000,09 BRONX,BRONX,1020996.0,240805.0,MOBILE,Unspecified,BRONX,40.82755315534261,-73.86722322391078,"{'latitude': '40.82755315534261', 'longitude': '-73.86722322391078', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11610.0,58.0,5.0,31.0,26.0,26.0,1760 WATSON AVENUE,WATSON AVENUE,COMMONWEALTH AVENUE,ST LAWRENCE AVENUE,2037250001.0,Street/Sidewalk,WATSON AVENUE,,2024-05-26T23:47:00.000,,,,,,,
61273917,2024-05-26T23:33:30.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11223.0,WEST    5 STREET,VAN SICKLEN STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2024-05-27T00:07:39.000,15 BROOKLYN,BROOKLYN,990917.0,155877.0,MOBILE,Unspecified,BROOKLYN,40.594520066936326,-73.9759937659432,"{'latitude': '40.594520066936326', 'longitude': '-73.9759937659432', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18183.0,32.0,2.0,45.0,36.0,36.0,215 AVENUE V,AVENUE V,WEST    5 STREET,VAN SICKLEN STREET,3071220053.0,Street/Sidewalk,AVENUE V,,2024-05-27T00:07:35.000,,,,,,,
61272431,2024-05-26T23:33:29.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11420.0,109 AVENUE,111 AVENUE,ADDRESS,SOUTH OZONE PARK,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2024-05-26T23:58:17.000,10 QUEENS,QUEENS,1033602.0,187783.0,ONLINE,Unspecified,QUEENS,40.6819601418985,-73.82206240664843,"{'latitude': '40.6819601418985', 'longitude': '-73.82206240664843', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24016.0,62.0,3.0,46.0,64.0,64.0,109-23 LEFFERTS BOULEVARD,LEFFERTS BOULEVARD,109 AVENUE,111 AVENUE,4116000051.0,Street/Sidewalk,LEFFERTS BOULEVARD,,2024-05-26T23:58:12.000,,,,,,,
61272913,2024-05-26T23:33:26.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11374.0,65 AVENUE,FITCHETT STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2024-05-26T23:37:53.000,06 QUEENS,QUEENS,1021880.0,201823.0,PHONE,Unspecified,QUEENS,40.720554202167094,-73.86424730276539,"{'latitude': '40.720554202167094', 'longitude': '-73.86424730276539', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14785.0,40.0,3.0,28.0,70.0,70.0,65 AVENUE,65 AVENUE,65 AVENUE,FITCHETT STREET,,Street/Sidewalk,,,2024-05-26T23:37:50.000,,,,,,,
61276067,2024-05-26T23:33:24.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10034.0,BROADWAY,SEAMAN AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2024-05-27T00:17:19.000,12 MANHATTAN,MANHATTAN,1004290.0,254713.0,MOBILE,Unspecified,MANHATTAN,40.865780211951396,-73.9275465238366,"{'latitude': '40.865780211951396', 'longitude': '-73.9275465238366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13092.0,47.0,4.0,39.0,22.0,22.0,225 DYCKMAN STREET,DYCKMAN STREET,BROADWAY,SEAMAN AVENUE,1022370001.0,Street/Sidewalk,DYCKMAN STREET,,2024-05-27T00:17:15.000,,,,,,,
61277468,2024-05-26T23:33:21.000,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Odor,10024.0,WEST   84 STREET,WEST   85 STREET,ADDRESS,NEW YORK,,In Progress,,,07 MANHATTAN,MANHATTAN,991746.0,225445.0,MOBILE,Unspecified,MANHATTAN,40.78546745356513,-73.97293133328623,"{'latitude': '40.78546745356513', 'longitude': '-73.97293133328623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12421.0,20.0,4.0,19.0,12.0,12.0,508 COLUMBUS AVENUE,COLUMBUS AVENUE,WEST   84 STREET,WEST   85 STREET,1012150033.0,Restaurant/Bar/Deli/Bakery,COLUMBUS AVENUE,,,,,,,,,
61279032,2024-05-26T23:33:15.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,11366.0,196 STREET,196 PLACE,ADDRESS,FRESH MEADOWS,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:06:47.000,08 QUEENS,QUEENS,1046709.0,205663.0,ONLINE,Cunningham Park,QUEENS,40.730953577308505,-73.77463973117385,"{'latitude': '40.730953577308505', 'longitude': '-73.77463973117385', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14508.0,25.0,3.0,16.0,65.0,65.0,196-10 UNION TURNPIKE,UNION TURNPIKE,196 STREET,196 PLACE,4072900001.0,Park/Playground,UNION TURNPIKE,,2024-05-27T00:06:41.000,,,,,,,
61277472,2024-05-26T23:33:13.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11373.0,54 AVENUE,55 AVENUE,ADDRESS,ELMHURST,,In Progress,,2024-05-27T01:41:14.000,04 QUEENS,QUEENS,1020721.0,208294.0,MOBILE,Unspecified,QUEENS,40.73832034961065,-73.86839339204172,"{'latitude': '40.73832034961065', 'longitude': '-73.86839339204172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784.0,66.0,3.0,5.0,68.0,68.0,54-18 94 STREET,94 STREET,54 AVENUE,55 AVENUE,4018700030.0,Street/Sidewalk,94 STREET,,,,,,,,,
61277898,2024-05-26T23:33:12.000,NYPD,New York City Police Department,Illegal Fireworks,N/A,11223.0,WEST   13 STREET,86 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2024-05-26T23:44:05.000,13 BROOKLYN,BROOKLYN,988735.0,156343.0,ONLINE,Unspecified,BROOKLYN,40.595800515842754,-73.98385030393388,"{'latitude': '40.595800515842754', 'longitude': '-73.98385030393388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18183.0,21.0,2.0,45.0,35.0,35.0,30 AVENUE U,AVENUE U,WEST   13 STREET,86 STREET,3071140001.0,Street/Sidewalk,AVENUE U,,2024-05-26T23:44:01.000,,,,,,,
61279246,2024-05-26T23:33:08.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10455.0,EAST  149 STREET,AVENUE ST JOHN,ADDRESS,BRONX,,Closed,The Police Department reviewed your complaint and provided additional information below.,2024-05-26T23:38:41.000,02 BRONX,BRONX,1010923.0,235223.0,ONLINE,Unspecified,BRONX,40.812268311440235,-73.90364281951838,"{'latitude': '40.812268311440235', 'longitude': '-73.90364281951838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10933.0,8.0,5.0,35.0,24.0,24.0,540 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,EAST  149 STREET,AVENUE ST JOHN,2026037501.0,Street/Sidewalk,SOUTHERN BOULEVARD,,2024-05-26T23:38:36.000,,,,,,,
61274985,2024-05-26T23:32:59.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,10466.0,229 DRIVE SOUTH,229 DRIVE SOUTH,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-26T23:42:22.000,12 BRONX,BRONX,1027027.0,262208.0,ONLINE,Unspecified,BRONX,40.8862707426782,-73.84529446628336,"{'latitude': '40.8862707426782', 'longitude': '-73.84529446628336', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11275.0,29.0,5.0,2.0,30.0,30.0,1145 EAST  229 STREET,EAST  229 STREET,229 DRIVE SOUTH,229 DRIVE SOUTH,2049050001.0,Residential Building/House,EAST  229 STREET,,2024-05-26T23:42:18.000,,,,,,,
61274686,2024-05-26T23:32:58.000,NYPD,New York City Police Department,Blocked Driveway,No Access,10460.0,JENNINGS STREET,EAST  172 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2024-05-27T00:30:36.000,03 BRONX,BRONX,1015095.0,242580.0,PHONE,Unspecified,BRONX,40.83244759678283,-73.88853751503045,"{'latitude': '40.83244759678283', 'longitude': '-73.88853751503045', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11269.0,34.0,5.0,43.0,25.0,25.0,1474 VYSE AVENUE,VYSE AVENUE,JENNINGS STREET,EAST  172 STREET,2029950108.0,Street/Sidewalk,VYSE AVENUE,,2024-05-27T00:30:30.000,,,,,,,
61275013,2024-05-26T23:32:51.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11368.0,127 STREET,34 AVENUE,ADDRESS,CORONA,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-26T23:34:58.000,07 QUEENS,QUEENS,1028216.0,216051.0,ONLINE,Unspecified,QUEENS,40.759577242395046,-73.84129681932376,"{'latitude': '40.759577242395046', 'longitude': '-73.84129681932376', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14510.0,22.0,3.0,21.0,68.0,68.0,127-43 WILLETS POINT BOULEVARD,WILLETS POINT BOULEVARD,127 STREET,34 AVENUE,4018310001.0,Street/Sidewalk,WILLETS POINT BOULEVARD,,2024-05-26T23:34:54.000,,,,,,,
61279294,2024-05-26T23:32:49.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10456.0,EAST  170 STREET,EAST  171 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-26T23:54:14.000,04 BRONX,BRONX,1008199.0,245050.0,PHONE,Unspecified,BRONX,40.83924842108658,-73.9134482849396,"{'latitude': '40.83924842108658', 'longitude': '-73.9134482849396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10934.0,50.0,5.0,29.0,27.0,27.0,1420 GRAND CONCOURSE,GRAND CONCOURSE,EAST  170 STREET,EAST  171 STREET,2028320008.0,Street/Sidewalk,GRAND CONCOURSE,,2024-05-26T23:54:09.000,,,,,,,
61277248,2024-05-26T23:32:45.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,10457.0,EAST  175 STREET,EAST  176 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:06:32.000,06 BRONX,BRONX,1014370.0,246071.0,ONLINE,Unspecified,BRONX,40.842031874794266,-73.8911417185786,"{'latitude': '40.842031874794266', 'longitude': '-73.8911417185786', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11269.0,35.0,5.0,43.0,31.0,31.0,1826 PROSPECT AVENUE,PROSPECT AVENUE,EAST  175 STREET,EAST  176 STREET,2029530012.0,Street/Sidewalk,PROSPECT AVENUE,SUV,2024-05-27T00:06:29.000,,,,,,,
61275968,2024-05-26T23:32:40.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11213.0,TROY AVENUE,SCHENECTADY AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2024-05-27T00:07:59.000,09 BROOKLYN,BROOKLYN,1002060.0,182387.0,PHONE,Unspecified,BROOKLYN,40.66726900368052,-73.93580060301763,"{'latitude': '40.66726900368052', 'longitude': '-73.93580060301763', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17615.0,17.0,2.0,48.0,44.0,44.0,1575 PRESIDENT STREET,PRESIDENT STREET,TROY AVENUE,SCHENECTADY AVENUE,3014010069.0,Residential Building/House,PRESIDENT STREET,,2024-05-27T00:07:54.000,,,,,,,
61279194,2024-05-26T23:32:36.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11206.0,MESEROLE STREET,SCHOLES STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2024-05-27T00:29:37.000,01 BROOKLYN,BROOKLYN,999488.0,197283.0,ONLINE,Unspecified,BROOKLYN,40.70815989781153,-73.94503815350065,"{'latitude': '40.70815989781153', 'longitude': '-73.94503815350065', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17213.0,36.0,2.0,30.0,56.0,56.0,156 MANHATTAN AVENUE,MANHATTAN AVENUE,MESEROLE STREET,SCHOLES STREET,,Residential Building/House,MANHATTAN AVENUE,,2024-05-27T00:29:33.000,,,,,,,
61275368,2024-05-26T23:32:30.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11378.0,MAZEAU ST PEDESTRIAN OVERPASS,74 STREET,ADDRESS,MASPETH,,In Progress,,,05 QUEENS,QUEENS,1014886.0,203637.0,MOBILE,Unspecified,QUEENS,40.72556017453455,-73.88947033009205,"{'latitude': '40.72556017453455', 'longitude': '-73.88947033009205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14788.0,54.0,3.0,34.0,62.0,62.0,71-34 58 ROAD,58 ROAD,MAZEAU ST PEDESTRIAN OVERPASS,74 STREET,4028200074.0,Street/Sidewalk,58 ROAD,,,,,,,,,
61275908,2024-05-26T23:32:27.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11238.0,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-26T23:49:52.000,08 BROOKLYN,BROOKLYN,995811.0,185022.0,ONLINE,Unspecified,BROOKLYN,40.67451185353542,-73.95832174096914,"{'latitude': '40.67451185353542', 'longitude': '-73.95832174096914', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13829.0,16.0,2.0,48.0,49.0,49.0,597 PARK PLACE,PARK PLACE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,3011630076.0,Residential Building/House,PARK PLACE,,2024-05-26T23:49:47.000,,,,,,,
61272807,2024-05-26T23:32:25.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11420.0,109 AVENUE,111 AVENUE,ADDRESS,SOUTH OZONE PARK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-26T23:56:54.000,10 QUEENS,QUEENS,1034827.0,188247.0,ONLINE,Unspecified,QUEENS,40.68322679875487,-73.81764222494948,"{'latitude': '40.68322679875487', 'longitude': '-73.81764222494948', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24016.0,62.0,3.0,46.0,64.0,64.0,109-15 124 STREET,124 STREET,109 AVENUE,111 AVENUE,4116050064.0,Residential Building/House,124 STREET,,2024-05-26T23:56:49.000,,,,,,,
61277140,2024-05-26T23:32:21.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11211.0,ROEBLING STREET,HAVEMEYER STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:29:07.000,01 BROOKLYN,BROOKLYN,995791.0,198312.0,MOBILE,Unspecified,BROOKLYN,40.710989853039884,-73.95837107343584,"{'latitude': '40.710989853039884', 'longitude': '-73.95837107343584', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17613.0,36.0,2.0,30.0,56.0,56.0,236 SOUTH    3 STREET,SOUTH    3 STREET,ROEBLING STREET,HAVEMEYER STREET,3024330022.0,Street/Sidewalk,SOUTH    3 STREET,,2024-05-27T00:29:02.000,,,,,,,
61276259,2024-05-26T23:32:21.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,10035.0,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2024-05-26T00:00:00.000,11 MANHATTAN,MANHATTAN,1002384.0,230074.0,PHONE,Unspecified,MANHATTAN,40.79815738239905,-73.93450416049585,"{'latitude': '40.79815738239905', 'longitude': '-73.93450416049585', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13093.0,7.0,4.0,35.0,16.0,16.0,347 EAST  119 STREET,EAST  119 STREET,,,1017960022.0,RESIDENTIAL BUILDING,,,,,,,,,,
61279709,2024-05-26T23:32:11.000,DSNY,Department of Sanitation,Dead Animal,Dog,11207.0,WARWICK STREET,ASHFORD STREET,ADDRESS,BROOKLYN,,In Progress,,,05 BROOKLYN,BROOKLYN,1016056.0,184172.0,PHONE,Unspecified,BROOKLYN,40.67212920830686,-73.8853410882488,"{'latitude': '40.67212920830686', 'longitude': '-73.8853410882488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17214.0,45.0,2.0,25.0,47.0,47.0,652 BELMONT AVENUE,BELMONT AVENUE,WARWICK STREET,ASHFORD STREET,3040310020.0,Street,BELMONT AVENUE,,,,,,,,,
61272178,2024-05-26T23:32:10.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11373.0,75 STREET,76 STREET,ADDRESS,ELMHURST,,In Progress,,2024-05-27T00:59:13.000,04 QUEENS,QUEENS,1014753.0,210845.0,ONLINE,Unspecified,QUEENS,40.745344800375,-73.8899174912547,"{'latitude': '40.745344800375', 'longitude': '-73.8899174912547', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784.0,66.0,3.0,5.0,68.0,68.0,75-17 41 AVENUE,41 AVENUE,75 STREET,76 STREET,4014860052.0,Residential Building/House,41 AVENUE,,,,,,,,,
61275927,2024-05-26T23:32:08.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10031.0,WEST  135 STREET,WEST  136 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-26T23:33:31.000,09 MANHATTAN,MANHATTAN,997555.0,237787.0,PHONE,Unspecified,MANHATTAN,40.819336019009846,-73.95193010717176,"{'latitude': '40.819336019009846', 'longitude': '-73.95193010717176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12428.0,37.0,4.0,23.0,19.0,19.0,1532 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  135 STREET,WEST  136 STREET,1019880107.0,Residential Building/House,AMSTERDAM AVENUE,,2024-05-26T23:33:26.000,,,,,,,
61271666,2024-05-26T23:32:02.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11213.0,ROCHESTER AVENUE,BUFFALO AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:15:42.000,08 BROOKLYN,BROOKLYN,1004500.0,184173.0,ONLINE,Unspecified,BROOKLYN,40.67216592840381,-73.92699981616602,"{'latitude': '40.67216592840381', 'longitude': '-73.92699981616602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17615.0,16.0,2.0,49.0,49.0,49.0,1515 PARK PLACE,PARK PLACE,ROCHESTER AVENUE,BUFFALO AVENUE,3013680074.0,Residential Building/House,PARK PLACE,,2024-05-27T00:15:37.000,,,,,,,
61275146,2024-05-26T23:31:55.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,10034.0,WEST  207 STREET,ISHAM STREET,ADDRESS,NEW YORK,,Closed,The Police Department issued a summons in response to the complaint.,2024-05-27T00:40:49.000,12 MANHATTAN,MANHATTAN,1006543.0,254798.0,ONLINE,Unspecified,MANHATTAN,40.86600810878767,-73.9194006525354,"{'latitude': '40.86600810878767', 'longitude': '-73.9194006525354', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13092.0,47.0,4.0,39.0,22.0,22.0,241 SHERMAN AVENUE,SHERMAN AVENUE,WEST  207 STREET,ISHAM STREET,1022230005.0,Street/Sidewalk,SHERMAN AVENUE,Other,2024-05-27T00:40:45.000,,,,,,,
61272923,2024-05-26T23:31:48.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10452.0,EAST  166 STREET,MCCLELLAN STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:10:09.000,04 BRONX,BRONX,1006177.0,242729.0,ONLINE,Unspecified,BRONX,40.83288320225144,-73.92076337872612,"{'latitude': '40.83288320225144', 'longitude': '-73.92076337872612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10930.0,50.0,5.0,42.0,27.0,27.0,1113 WALTON AVENUE,WALTON AVENUE,EAST  166 STREET,MCCLELLAN STREET,2024780040.0,Street/Sidewalk,WALTON AVENUE,,2024-05-27T00:10:04.000,,,,,,,
61275858,2024-05-26T23:31:48.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,11235.0,BRIGHAM STREET,EMMONS AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2024-05-26T23:38:18.000,15 BROOKLYN,BROOKLYN,1003126.0,152136.0,PHONE,Unspecified,BROOKLYN,40.58423417971213,-73.93204260949086,"{'latitude': '40.58423417971213', 'longitude': '-73.93204260949086', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13826.0,32.0,2.0,15.0,36.0,36.0,BRIGHAM STREET,BRIGHAM STREET,BRIGHAM STREET,EMMONS AVENUE,,Park/Playground,,,2024-05-26T23:38:15.000,,,,,,,
61274842,2024-05-26T23:31:42.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10463.0,WEST  227 STREET,HENRY HUDSON PY SB EN W  232 ST,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:16:30.000,08 BRONX,BRONX,1007167.0,260527.0,ONLINE,Unspecified,BRONX,40.8817308470828,-73.9171250133544,"{'latitude': '40.8817308470828', 'longitude': '-73.9171250133544', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11272.0,48.0,5.0,40.0,33.0,33.0,2727 HENRY HUDSON PARKWAY WEST,HENRY HUDSON PARKWAY WEST,WEST  227 STREET,HENRY HUDSON PY SB EN W  232 ST,2057470628.0,Residential Building/House,HENRY HUDSON PARKWAY WEST,,2024-05-27T00:16:27.000,,,,,,,
61278250,2024-05-26T23:31:33.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10032.0,AMSTERDAM AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:35:12.000,12 MANHATTAN,MANHATTAN,1001422.0,245148.0,MOBILE,Unspecified,MANHATTAN,40.839533181003105,-73.93794011043056,"{'latitude': '40.839533181003105', 'longitude': '-73.93794011043056', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13090.0,47.0,4.0,39.0,21.0,21.0,512 WEST  167 STREET,WEST  167 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,1021230056.0,Street/Sidewalk,WEST  167 STREET,,2024-05-27T00:35:09.000,,,,,,,
61272756,2024-05-26T23:31:33.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11419.0,94 AVENUE,95 AVENUE,ADDRESS,SOUTH RICHMOND HILL,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-26T23:54:17.000,09 QUEENS,QUEENS,1033487.0,192341.0,ONLINE,Unspecified,QUEENS,40.69447142018769,-73.82244372499147,"{'latitude': '40.69447142018769', 'longitude': '-73.82244372499147', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24015.0,46.0,3.0,46.0,60.0,60.0,94-30 125 STREET,125 STREET,94 AVENUE,95 AVENUE,4094410039.0,Residential Building/House,125 STREET,,2024-05-26T23:54:14.000,,,,,,,
61275040,2024-05-26T23:31:31.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10468.0,WEST  229 STREET,RESERVOIR AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2024-05-27T00:15:15.000,08 BRONX,BRONX,1011704.0,258302.0,MOBILE,Unspecified,BRONX,40.875610967981835,-73.90072694449508,"{'latitude': '40.875610967981835', 'longitude': '-73.90072694449508', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11272.0,48.0,5.0,29.0,33.0,33.0,2890 SEDGWICK AVENUE,SEDGWICK AVENUE,WEST  229 STREET,RESERVOIR AVENUE,2032500200.0,Street/Sidewalk,SEDGWICK AVENUE,,2024-05-27T00:15:11.000,,,,,,,
61279195,2024-05-26T23:31:25.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10465.0,BEND,GRISWOLD AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:16:55.000,10 BRONX,BRONX,1035335.0,247093.0,ONLINE,Unspecified,BRONX,40.84474056330526,-73.81536339866841,"{'latitude': '40.84474056330526', 'longitude': '-73.81536339866841', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,43.0,5.0,12.0,28.0,28.0,1470 OUTLOOK AVENUE,OUTLOOK AVENUE,BEND,GRISWOLD AVENUE,2054170021.0,Residential Building/House,OUTLOOK AVENUE,,2024-05-27T00:16:51.000,,,,,,,
